winnowing_point,candidate_code,candidate_name,party_code,vote_total,vote_pct,status,quota_threshold,accumulated_pool_size,first_choice_total,first_choice_pct
Initial_Slate,CON_1,CON_1,CON,6188.6893,20.16,surviving,0.0,30700.0895,,
Initial_Slate,LBR_1,LBR_1,LBR,4105.892,13.37,surviving,0.0,30700.0895,,
Initial_Slate,NAT_1,NAT_1,NAT,3540.461,11.53,surviving,0.0,30700.0895,,
Initial_Slate,LIB_1,LIB_1,LIB,3375.6375,11.0,surviving,0.0,30700.0895,,
Initial_Slate,STY_1,STY_1,STY,2600.8212,8.47,surviving,0.0,30700.0895,,
Initial_Slate,POP_1,POP_1,POP,2555.2549,8.32,surviving,0.0,30700.0895,,
Initial_Slate,CUP_1,CUP_1,CUP,2326.9218,7.58,surviving,0.0,30700.0895,,
Initial_Slate,PRG_1,PRG_1,PRG,2173.382,7.08,surviving,0.0,30700.0895,,
Initial_Slate,OAO_1,OAO_1,OAO,1999.1813,6.51,surviving,0.0,30700.0895,,
Initial_Slate,DSA_1,DSA_1,DSA,1833.8486,5.97,surviving,0.0,30700.0895,,
Initial_Slate,CON_2,CON_2,CON,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,CON_3,CON_3,CON,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,CUP_2,CUP_2,CUP,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,CUP_3,CUP_3,CUP,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,DSA_2,DSA_2,DSA,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,DSA_3,DSA_3,DSA,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,LBR_2,LBR_2,LBR,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,LBR_3,LBR_3,LBR,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,LIB_2,LIB_2,LIB,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,LIB_3,LIB_3,LIB,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,NAT_2,NAT_2,NAT,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,NAT_3,NAT_3,NAT,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,POP_2,POP_2,POP,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,POP_3,POP_3,POP,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,PRG_2,PRG_2,PRG,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,PRG_3,PRG_3,PRG,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,STY_2,STY_2,STY,0.0,0.0,surviving,0.0,30700.0895,,
Initial_Slate,STY_3,STY_3,STY,0.0,0.0,surviving,0.0,30700.0895,,
After_Retail,CON_1,CON_1,CON,2361.5453,7.69,surviving,2361.5453,30700.0895,6188.6893,20.16
After_Retail,CON_2,CON_2,CON,2361.5453,7.69,surviving,2361.5453,30700.0895,0.0,0.0
After_Retail,CON_3,CON_3,CON,2361.5453,7.69,surviving,2361.5453,30700.0895,0.0,0.0
After_Retail,CUP_1,CUP_1,CUP,2361.5453,7.69,surviving,2361.5453,30700.0895,2326.9218,7.58
After_Retail,CUP_2,CUP_2,CUP,0.0,0.0,eliminated_this_round,2361.5453,30700.0895,0.0,0.0
After_Retail,CUP_3,CUP_3,CUP,0.0,0.0,eliminated_this_round,2361.5453,30700.0895,0.0,0.0
After_Retail,DSA_1,DSA_1,DSA,0.0,0.0,eliminated_this_round,2361.5453,30700.0895,1833.8486,5.97
After_Retail,DSA_2,DSA_2,DSA,0.0,0.0,eliminated_this_round,2361.5453,30700.0895,0.0,0.0
After_Retail,DSA_3,DSA_3,DSA,0.0,0.0,eliminated_this_round,2361.5453,30700.0895,0.0,0.0
After_Retail,LBR_1,LBR_1,LBR,2361.5453,7.69,surviving,2361.5453,30700.0895,4105.892,13.37
After_Retail,LBR_2,LBR_2,LBR,2361.5453,7.69,surviving,2361.5453,30700.0895,0.0,0.0
After_Retail,LBR_3,LBR_3,LBR,0.0,0.0,eliminated_this_round,2361.5453,30700.0895,0.0,0.0
After_Retail,LIB_1,LIB_1,LIB,2361.5453,7.69,surviving,2361.5453,30700.0895,3375.6375,11.0
After_Retail,LIB_2,LIB_2,LIB,0.0,0.0,eliminated_this_round,2361.5453,30700.0895,0.0,0.0
After_Retail,LIB_3,LIB_3,LIB,0.0,0.0,eliminated_this_round,2361.5453,30700.0895,0.0,0.0
After_Retail,NAT_1,NAT_1,NAT,2361.5453,7.69,surviving,2361.5453,30700.0895,3540.461,11.53
